0.0064,0.003200000000000001,0.001066666666666667,0,0,0,0,0,0,0,0,0.003200000000000001,0.001600000000000001,0.0005333333333333337,0,0,0,0,0,0,0,0,0.001066666666666667,0.0005333333333333337,0.0001777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003200000000000001,0.004266666666666667,0.003200000000000001,0,0,0,0,0,0,0,0,0.001600000000000001,0.002133333333333335,0.001600000000000001,0,0,0,0,0,0,0,0,0.0005333333333333337,0.0007111111111111113,0.0005333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001066666666666667,0.003200000000000001,0.0128,0.003199999999999999,0.001066666666666667,0,0,0,0,0,0,0.0005333333333333337,0.001600000000000001,0.0064,0.0016,0.0005333333333333337,0,0,0,0,0,0,0.0001777777777777778,0.0005333333333333335,0.002133333333333333,0.0005333333333333337,0.0001777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.003199999999999999,0.004266666666666667,0.003200000000000002,0,0,0,0,0,0,0,0,0.0016,0.002133333333333335,0.001600000000000002,0,0,0,0,0,0,0,0,0.0005333333333333337,0.0007111111111111114,0.0005333333333333339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001066666666666667,0.003200000000000002,0.0128,0.003200000000000002,0.001066666666666667,0,0,0,0,0,0,0.0005333333333333337,0.001600000000000002,0.006400000000000005,0.001600000000000001,0.0005333333333333338,0,0,0,0,0,0,0.0001777777777777778,0.0005333333333333339,0.002133333333333334,0.0005333333333333339,0.0001777777777777779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.003200000000000001,0.004266666666666669,0.003200000000000002,0,0,0,0,0,0,0,0,0.001600000000000001,0.002133333333333336,0.001600000000000001,0,0,0,0,0,0,0,0,0.0005333333333333339,0.0007111111111111116,0.0005333333333333339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.001066666666666667,0.003200000000000002,0.0128,0.003199999999999996,0.001066666666666666,0,0,0,0,0,0,0.0005333333333333338,0.001600000000000001,0.006399999999999999,0.001599999999999998,0.0005333333333333335,0,0,0,0,0,0,0.0001777777777777779,0.0005333333333333339,0.002133333333333333,0.0005333333333333331,0.0001777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.003199999999999996,0.004266666666666665,0.003200000000000003,0,0,0,0,0,0,0,0,0.001599999999999998,0.002133333333333334,0.001600000000000001,0,0,0,0,0,0,0,0,0.0005333333333333331,0.000711111111111111,0.0005333333333333339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.001066666666666666,0.003200000000000003,0.0128,0.003199999999999997,0.001066666666666667,0,0,0,0,0,0,0.0005333333333333335,0.001600000000000001,0.006400000000000002,0.001599999999999999,0.0005333333333333338,0,0,0,0,0,0,0.0001777777777777777,0.0005333333333333339,0.002133333333333333,0.0005333333333333331,0.0001777777777777779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.003199999999999997,0.004266666666666669,0.003200000000000004,0,0,0,0,0,0,0,0,0.001599999999999999,0.002133333333333335,0.001600000000000002,0,0,0,0,0,0,0,0,0.0005333333333333331,0.0007111111111111117,0.0005333333333333341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
