0.01777777777777776,0.008888888888888889,0.002962962962962962,0,0,0,0,0.008888888888888887,0.004444444444444445,0.001481481481481481,0,0,0,0,0.002962962962962962,0.001481481481481481,0.0004938271604938272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008888888888888889,0.01185185185185185,0.008888888888888885,0,0,0,0,0.004444444444444445,0.005925925925925925,0.004444444444444445,0,0,0,0,0.001481481481481481,0.001975308641975309,0.001481481481481482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002962962962962962,0.008888888888888885,0.03555555555555554,0.008888888888888885,0.002962962962962962,0,0,0.001481481481481481,0.004444444444444445,0.01777777777777777,0.004444444444444444,0.001481481481481481,0,0,0.0004938271604938272,0.001481481481481482,0.005925925925925922,0.001481481481481481,0.0004938271604938272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.008888888888888885,0.01185185185185185,0.008888888888888887,0,0,0,0,0.004444444444444444,0.005925925925925925,0.004444444444444446,0,0,0,0,0.001481481481481481,0.001975308641975309,0.001481481481481482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002962962962962962,0.008888888888888889,0.03555555555555556,0.008888888888888884,0.002962962962962962,0,0,0.001481481481481481,0.004444444444444446,0.01777777777777778,0.004444444444444444,0.001481481481481481,0,0,0.0004938271604938272,0.001481481481481482,0.005925925925925926,0.00148148148148148,0.0004938271604938271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.008888888888888884,0.01185185185185185,0.008888888888888884,0,0,0,0,0.004444444444444444,0.005925925925925924,0.004444444444444444,0,0,0,0,0.00148148148148148,0.001975308641975308,0.001481481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.002962962962962962,0.008888888888888885,0.01777777777777777,0,0,0,0,0.001481481481481481,0.004444444444444444,0.008888888888888887,0,0,0,0,0.0004938271604938271,0.001481481481481481,0.002962962962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008888888888888887,0.004444444444444445,0.001481481481481481,0,0,0,0,0.01185185185185185,0.005925925925925925,0.001975308641975309,0,0,0,0,0.008888888888888887,0.004444444444444445,0.001481481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004444444444444445,0.005925925925925926,0.004444444444444445,0,0,0,0,0.005925925925925925,0.007901234567901235,0.005925925925925926,0,0,0,0,0.004444444444444445,0.005925925925925926,0.004444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001481481481481481,0.004444444444444445,0.01777777777777777,0.004444444444444444,0.001481481481481481,0,0,0.001975308641975309,0.005925925925925926,0.02370370370370369,0.005925925925925922,0.001975308641975309,0,0,0.001481481481481481,0.004444444444444445,0.01777777777777777,0.004444444444444444,0.001481481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004444444444444444,0.005925925925925925,0.004444444444444446,0,0,0,0,0.005925925925925922,0.007901234567901235,0.005925925925925927,0,0,0,0,0.004444444444444444,0.005925925925925926,0.004444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001481481481481481,0.004444444444444445,0.01777777777777778,0.004444444444444444,0.001481481481481481,0,0,0.001975308641975309,0.005925925925925927,0.02370370370370371,0.005925925925925922,0.001975308641975308,0,0,0.001481481481481481,0.004444444444444446,0.01777777777777778,0.004444444444444444,0.001481481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.004444444444444444,0.005925925925925924,0.004444444444444444,0,0,0,0,0.005925925925925922,0.007901234567901233,0.005925925925925925,0,0,0,0,0.004444444444444444,0.005925925925925924,0.004444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.001481481481481481,0.004444444444444444,0.008888888888888887,0,0,0,0,0.001975308641975308,0.005925925925925925,0.01185185185185185,0,0,0,0,0.001481481481481481,0.004444444444444444,0.008888888888888885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002962962962962962,0.001481481481481481,0.0004938271604938272,0,0,0,0,0.008888888888888887,0.004444444444444445,0.001481481481481481,0,0,0,0,0.03555555555555555,0.01777777777777777,0.005925925925925924,0,0,0,0,0.008888888888888884,0.004444444444444444,0.001481481481481481,0,0,0,0,0.002962962962962962,0.001481481481481481,0.0004938271604938272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001481481481481481,0.001975308641975309,0.001481481481481482,0,0,0,0,0.004444444444444445,0.005925925925925926,0.004444444444444445,0,0,0,0,0.01777777777777777,0.0237037037037037,0.01777777777777778,0,0,0,0,0.004444444444444444,0.005925925925925923,0.004444444444444444,0,0,0,0,0.001481481481481481,0.001975308641975309,0.001481481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0004938271604938272,0.001481481481481482,0.005925925925925922,0.001481481481481481,0.0004938271604938272,0,0,0.001481481481481481,0.004444444444444445,0.01777777777777777,0.004444444444444444,0.001481481481481481,0,0,0.005925925925925924,0.01777777777777778,0.0711111111111111,0.01777777777777777,0.005925925925925924,0,0,0.001481481481481481,0.004444444444444444,0.01777777777777777,0.004444444444444443,0.001481481481481481,0,0,0.0004938271604938272,0.001481481481481482,0.005925925925925922,0.001481481481481481,0.0004938271604938272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001481481481481481,0.001975308641975309,0.001481481481481482,0,0,0,0,0.004444444444444444,0.005925925925925926,0.004444444444444446,0,0,0,0,0.01777777777777777,0.0237037037037037,0.01777777777777778,0,0,0,0,0.004444444444444443,0.005925925925925923,0.004444444444444445,0,0,0,0,0.001481481481481481,0.001975308641975309,0.001481481481481482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0004938271604938272,0.001481481481481482,0.005925925925925926,0.001481481481481481,0.0004938271604938271,0,0,0.001481481481481481,0.004444444444444446,0.01777777777777778,0.004444444444444444,0.001481481481481481,0,0,0.005925925925925924,0.01777777777777778,0.07111111111111112,0.01777777777777776,0.005925925925925924,0,0,0.001481481481481481,0.004444444444444445,0.01777777777777777,0.004444444444444443,0.001481481481481481,0,0,0.0004938271604938272,0.001481481481481482,0.005925925925925926,0.00148148148148148,0.0004938271604938271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.001481481481481481,0.001975308641975308,0.001481481481481481,0,0,0,0,0.004444444444444444,0.005925925925925924,0.004444444444444444,0,0,0,0,0.01777777777777776,0.02370370370370369,0.01777777777777777,0,0,0,0,0.004444444444444443,0.005925925925925921,0.004444444444444444,0,0,0,0,0.00148148148148148,0.001975308641975308,0.001481481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0004938271604938271,0.001481481481481481,0.002962962962962962,0,0,0,0,0.001481481481481481,0.004444444444444444,0.008888888888888885,0,0,0,0,0.005925925925925924,0.01777777777777777,0.03555555555555554,0,0,0,0,0.001481481481481481,0.004444444444444444,0.008888888888888884,0,0,0,0,0.0004938271604938271,0.001481481481481481,0.002962962962962962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008888888888888885,0.004444444444444444,0.001481481481481481,0,0,0,0,0.01185185185185185,0.005925925925925925,0.001975308641975309,0,0,0,0,0.008888888888888889,0.004444444444444446,0.001481481481481482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004444444444444444,0.005925925925925923,0.004444444444444444,0,0,0,0,0.005925925925925925,0.007901234567901235,0.005925925925925926,0,0,0,0,0.004444444444444446,0.005925925925925926,0.004444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001481481481481481,0.004444444444444444,0.01777777777777776,0.004444444444444443,0.001481481481481481,0,0,0.001975308641975309,0.005925925925925926,0.02370370370370369,0.005925925925925922,0.001975308641975309,0,0,0.001481481481481482,0.004444444444444445,0.01777777777777777,0.004444444444444445,0.001481481481481482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004444444444444443,0.005925925925925923,0.004444444444444445,0,0,0,0,0.005925925925925922,0.007901234567901235,0.005925925925925927,0,0,0,0,0.004444444444444445,0.005925925925925926,0.004444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001481481481481481,0.004444444444444444,0.01777777777777777,0.004444444444444443,0.001481481481481481,0,0,0.001975308641975309,0.005925925925925927,0.02370370370370371,0.005925925925925922,0.001975308641975308,0,0,0.001481481481481482,0.004444444444444446,0.01777777777777778,0.004444444444444444,0.001481481481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004444444444444443,0.005925925925925923,0.004444444444444444,0,0,0,0,0.005925925925925922,0.007901234567901233,0.005925925925925925,0,0,0,0,0.004444444444444444,0.005925925925925925,0.004444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001481481481481481,0.004444444444444444,0.008888888888888884,0,0,0,0,0.001975308641975308,0.005925925925925925,0.01185185185185185,0,0,0,0,0.001481481481481481,0.004444444444444444,0.008888888888888887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002962962962962962,0.001481481481481481,0.0004938271604938272,0,0,0,0,0.008888888888888889,0.004444444444444447,0.001481481481481482,0,0,0,0,0.03555555555555556,0.01777777777777778,0.005925925925925926,0,0,0,0,0.008888888888888885,0.004444444444444444,0.001481481481481481,0,0,0,0,0.002962962962962962,0.001481481481481481,0.0004938271604938271,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001481481481481481,0.001975308641975309,0.001481481481481482,0,0,0,0,0.004444444444444447,0.005925925925925926,0.004444444444444445,0,0,0,0,0.01777777777777778,0.02370370370370371,0.01777777777777779,0,0,0,0,0.004444444444444444,0.005925925925925923,0.004444444444444443,0,0,0,0,0.001481481481481481,0.001975308641975308,0.001481481481481481,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004938271604938272,0.001481481481481481,0.005925925925925922,0.001481481481481481,0.0004938271604938272,0,0,0.001481481481481481,0.004444444444444445,0.01777777777777777,0.004444444444444445,0.001481481481481481,0,0,0.005925925925925926,0.01777777777777779,0.07111111111111112,0.01777777777777777,0.005925925925925926,0,0,0.001481481481481481,0.004444444444444443,0.01777777777777776,0.004444444444444443,0.001481481481481481,0,0,0.0004938271604938271,0.001481481481481481,0.005925925925925921,0.00148148148148148,0.0004938271604938271,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001481481481481481,0.001975308641975309,0.001481481481481482,0,0,0,0,0.004444444444444445,0.005925925925925926,0.004444444444444446,0,0,0,0,0.01777777777777777,0.02370370370370371,0.01777777777777779,0,0,0,0,0.004444444444444443,0.005925925925925923,0.004444444444444444,0,0,0,0,0.00148148148148148,0.001975308641975308,0.001481481481481481,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004938271604938272,0.001481481481481482,0.005925925925925926,0.001481481481481481,0.0004938271604938271,0,0,0.001481481481481481,0.004444444444444446,0.01777777777777778,0.004444444444444444,0.001481481481481481,0,0,0.005925925925925926,0.01777777777777779,0.07111111111111114,0.01777777777777777,0.005925925925925926,0,0,0.001481481481481481,0.004444444444444444,0.01777777777777777,0.004444444444444443,0.001481481481481481,0,0,0.0004938271604938271,0.001481481481481481,0.005925925925925926,0.00148148148148148,0.000493827160493827
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148148148148148,0.001975308641975308,0.001481481481481481,0,0,0,0,0.004444444444444444,0.005925925925925926,0.004444444444444444,0,0,0,0,0.01777777777777777,0.0237037037037037,0.01777777777777778,0,0,0,0,0.004444444444444443,0.005925925925925921,0.004444444444444442,0,0,0,0,0.00148148148148148,0.001975308641975308,0.001481481481481481
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004938271604938271,0.001481481481481481,0.002962962962962963,0,0,0,0,0.001481481481481481,0.004444444444444444,0.008888888888888887,0,0,0,0,0.005925925925925926,0.01777777777777778,0.03555555555555555,0,0,0,0,0.001481481481481481,0.004444444444444442,0.008888888888888885,0,0,0,0,0.000493827160493827,0.001481481481481481,0.002962962962962962
