0.01777777777777776,0.01037037037037037,0.001481481481481481,0,0,0.01037037037037037,0.006049382716049382,0.0008641975308641977,0,0,0.001481481481481481,0.0008641975308641976,0.0001234567901234568,0,0,0,0,0,0,0,0,0,0,0,0
0.01037037037037037,0.02962962962962962,0.01851851851851851,0.0007407407407407405,0,0.006049382716049382,0.01728395061728395,0.01080246913580247,0.0004320987654320987,0,0.0008641975308641975,0.002469135802469136,0.00154320987654321,6.172839506172838e-05,0,0,0,0,0,0,0,0,0,0,0
0.001481481481481481,0.01851851851851851,0.04888888888888884,0.01851851851851851,0.001481481481481481,0.0008641975308641978,0.01080246913580247,0.02851851851851851,0.01080246913580247,0.0008641975308641975,0.0001234567901234568,0.001543209876543209,0.004074074074074076,0.00154320987654321,0.0001234567901234568,0,0,0,0,0,0,0,0,0,0
0,0.0007407407407407405,0.01851851851851851,0.02962962962962961,0.01037037037037036,0,0.0004320987654320988,0.01080246913580247,0.01728395061728395,0.006049382716049381,0,6.172839506172838e-05,0.00154320987654321,0.002469135802469135,0.0008641975308641976,0,0,0,0,0,0,0,0,0,0
0,0,0.001481481481481481,0.01037037037037036,0.01777777777777777,0,0,0.0008641975308641975,0.006049382716049381,0.01037037037037037,0,0,0.0001234567901234568,0.0008641975308641976,0.001481481481481481,0,0,0,0,0,0,0,0,0,0
0.01037037037037037,0.006049382716049383,0.0008641975308641978,0,0,0.02962962962962962,0.01728395061728395,0.002469135802469136,0,0,0.01851851851851851,0.01080246913580247,0.00154320987654321,0,0,0.0007407407407407404,0.0004320987654320987,6.172839506172838e-05,0,0,0,0,0,0,0
0.006049382716049382,0.01728395061728395,0.01080246913580247,0.0004320987654320988,0,0.01728395061728395,0.04938271604938276,0.0308641975308642,0.001234567901234567,0,0.01080246913580247,0.0308641975308642,0.01929012345679012,0.0007716049382716046,0,0.0004320987654320986,0.001234567901234568,0.0007716049382716046,3.086419753086419e-05,0,0,0,0,0,0
0.0008641975308641978,0.01080246913580247,0.02851851851851851,0.01080246913580247,0.0008641975308641976,0.002469135802469136,0.0308641975308642,0.08148148148148146,0.03086419753086418,0.002469135802469134,0.00154320987654321,0.01929012345679013,0.05092592592592592,0.01929012345679013,0.001543209876543209,6.172839506172838e-05,0.0007716049382716046,0.002037037037037037,0.0007716049382716048,6.172839506172838e-05,0,0,0,0,0
0,0.0004320987654320988,0.01080246913580247,0.01728395061728395,0.006049382716049382,0,0.001234567901234567,0.03086419753086419,0.04938271604938273,0.01728395061728394,0,0.0007716049382716047,0.01929012345679013,0.03086419753086419,0.01080246913580247,0,3.086419753086419e-05,0.0007716049382716048,0.001234567901234568,0.0004320987654320988,0,0,0,0,0
0,0,0.0008641975308641977,0.006049382716049382,0.01037037037037036,0,0,0.002469135802469134,0.01728395061728395,0.02962962962962962,0,0,0.001543209876543209,0.01080246913580247,0.01851851851851852,0,0,6.172839506172837e-05,0.0004320987654320988,0.0007407407407407405,0,0,0,0,0
0.001481481481481481,0.0008641975308641975,0.0001234567901234568,0,0,0.01851851851851851,0.01080246913580247,0.00154320987654321,0,0,0.04888888888888884,0.0285185185185185,0.004074074074074075,0,0,0.01851851851851852,0.01080246913580247,0.00154320987654321,0,0,0.001481481481481481,0.0008641975308641974,0.0001234567901234568,0,0
0.0008641975308641975,0.002469135802469135,0.001543209876543209,6.172839506172838e-05,0,0.01080246913580247,0.0308641975308642,0.01929012345679012,0.0007716049382716046,0,0.0285185185185185,0.08148148148148149,0.05092592592592591,0.002037037037037037,0,0.01080246913580247,0.0308641975308642,0.01929012345679013,0.0007716049382716048,0,0.0008641975308641974,0.002469135802469135,0.001543209876543209,6.172839506172838e-05,0
0.0001234567901234568,0.001543209876543209,0.004074074074074076,0.00154320987654321,0.0001234567901234568,0.00154320987654321,0.01929012345679013,0.05092592592592592,0.01929012345679013,0.001543209876543209,0.004074074074074075,0.05092592592592591,0.1344444444444443,0.05092592592592591,0.004074074074074075,0.00154320987654321,0.01929012345679013,0.05092592592592593,0.01929012345679012,0.00154320987654321,0.0001234567901234568,0.001543209876543209,0.004074074074074075,0.001543209876543209,0.0001234567901234567
0,6.172839506172838e-05,0.00154320987654321,0.002469135802469135,0.0008641975308641976,0,0.0007716049382716046,0.01929012345679013,0.03086419753086419,0.01080246913580247,0,0.002037037037037037,0.05092592592592591,0.08148148148148143,0.02851851851851851,0,0.0007716049382716048,0.01929012345679012,0.03086419753086419,0.01080246913580247,0,6.172839506172838e-05,0.001543209876543209,0.002469135802469135,0.0008641975308641971
0,0,0.0001234567901234568,0.0008641975308641976,0.001481481481481481,0,0,0.001543209876543209,0.01080246913580247,0.01851851851851852,0,0,0.004074074074074075,0.02851851851851851,0.04888888888888884,0,0,0.00154320987654321,0.01080246913580247,0.01851851851851851,0,0,0.0001234567901234567,0.0008641975308641971,0.001481481481481481
0,0,0,0,0,0.0007407407407407405,0.0004320987654320987,6.172839506172838e-05,0,0,0.01851851851851852,0.01080246913580247,0.00154320987654321,0,0,0.02962962962962961,0.01728395061728395,0.002469135802469135,0,0,0.01037037037037036,0.006049382716049382,0.0008641975308641975,0,0
0,0,0,0,0,0.0004320987654320987,0.001234567901234568,0.0007716049382716046,3.086419753086419e-05,0,0.01080246913580247,0.0308641975308642,0.01929012345679013,0.0007716049382716048,0,0.01728395061728395,0.04938271604938273,0.03086419753086419,0.001234567901234567,0,0.006049382716049381,0.01728395061728395,0.01080246913580247,0.0004320987654320987,0
0,0,0,0,0,6.172839506172838e-05,0.0007716049382716047,0.002037037037037037,0.0007716049382716048,6.172839506172838e-05,0.00154320987654321,0.01929012345679013,0.05092592592592592,0.01929012345679012,0.00154320987654321,0.002469135802469135,0.03086419753086419,0.08148148148148147,0.03086419753086419,0.002469135802469135,0.0008641975308641975,0.01080246913580247,0.02851851851851851,0.01080246913580247,0.0008641975308641975
0,0,0,0,0,0,3.086419753086419e-05,0.0007716049382716047,0.001234567901234568,0.0004320987654320988,0,0.0007716049382716048,0.01929012345679012,0.03086419753086419,0.01080246913580247,0,0.001234567901234567,0.03086419753086419,0.04938271604938271,0.01728395061728394,0,0.0004320987654320987,0.01080246913580247,0.01728395061728395,0.00604938271604938
0,0,0,0,0,0,0,6.172839506172837e-05,0.0004320987654320988,0.0007407407407407405,0,0,0.00154320987654321,0.01080246913580247,0.01851851851851852,0,0,0.002469135802469135,0.01728395061728395,0.02962962962962961,0,0,0.0008641975308641975,0.00604938271604938,0.01037037037037036
0,0,0,0,0,0,0,0,0,0,0.001481481481481481,0.0008641975308641974,0.0001234567901234568,0,0,0.01037037037037036,0.006049382716049383,0.0008641975308641975,0,0,0.01777777777777777,0.01037037037037036,0.001481481481481481,0,0
0,0,0,0,0,0,0,0,0,0,0.0008641975308641974,0.002469135802469135,0.001543209876543209,6.172839506172838e-05,0,0.006049382716049383,0.01728395061728395,0.01080246913580247,0.0004320987654320987,0,0.01037037037037036,0.02962962962962962,0.01851851851851851,0.0007407407407407406,0
0,0,0,0,0,0,0,0,0,0,0.0001234567901234568,0.001543209876543209,0.004074074074074075,0.001543209876543209,0.0001234567901234567,0.0008641975308641975,0.01080246913580247,0.02851851851851851,0.01080246913580247,0.0008641975308641975,0.001481481481481481,0.01851851851851851,0.04888888888888884,0.01851851851851852,0.001481481481481481
0,0,0,0,0,0,0,0,0,0,0,6.172839506172838e-05,0.001543209876543209,0.002469135802469135,0.0008641975308641971,0,0.0004320987654320987,0.01080246913580247,0.01728395061728395,0.00604938271604938,0,0.0007407407407407406,0.01851851851851852,0.02962962962962961,0.01037037037037037
0,0,0,0,0,0,0,0,0,0,0,0,0.0001234567901234567,0.0008641975308641971,0.001481481481481481,0,0,0.0008641975308641975,0.006049382716049382,0.01037037037037036,0,0,0.001481481481481481,0.01037037037037037,0.01777777777777777
