0.009999999999999998,0.005833333333333331,0.0008333333333333333,0,0,0,0.005833333333333332,0.003402777777777777,0.0004861111111111112,0,0,0,0.0008333333333333331,0.0004861111111111113,6.944444444444447e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005833333333333331,0.01666666666666666,0.01041666666666666,0.0004166666666666666,0,0,0.003402777777777777,0.009722222222222226,0.006076388888888887,0.0002430555555555556,0,0,0.0004861111111111113,0.00138888888888889,0.0008680555555555556,3.472222222222224e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0008333333333333333,0.01041666666666666,0.02749999999999999,0.01083333333333333,0.0004166666666666666,0,0.0004861111111111112,0.006076388888888887,0.01604166666666666,0.006319444444444442,0.0002430555555555556,0,6.944444444444447e-05,0.0008680555555555556,0.002291666666666667,0.0009027777777777777,3.472222222222224e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0004166666666666666,0.01083333333333333,0.0275,0.01041666666666666,0.0008333333333333336,0,0.0002430555555555556,0.006319444444444442,0.01604166666666667,0.006076388888888889,0.0004861111111111114,0,3.472222222222224e-05,0.0009027777777777777,0.002291666666666667,0.000868055555555556,6.94444444444445e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0004166666666666666,0.01041666666666667,0.01666666666666667,0.005833333333333334,0,0,0.0002430555555555556,0.006076388888888889,0.009722222222222221,0.003402777777777779,0,0,3.472222222222224e-05,0.000868055555555556,0.001388888888888889,0.0004861111111111113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0008333333333333336,0.005833333333333334,0.00999999999999999,0,0,0,0.0004861111111111114,0.003402777777777779,0.005833333333333329,0,0,0,6.94444444444445e-05,0.0004861111111111113,0.0008333333333333328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00583333333333333,0.003402777777777777,0.0004861111111111112,0,0,0,0.01666666666666666,0.009722222222222226,0.00138888888888889,0,0,0,0.01041666666666666,0.006076388888888888,0.0008680555555555556,0,0,0,0.0004166666666666666,0.0002430555555555556,3.472222222222224e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003402777777777777,0.009722222222222226,0.006076388888888888,0.0002430555555555556,0,0,0.009722222222222224,0.02777777777777777,0.01736111111111111,0.0006944444444444448,0,0,0.006076388888888888,0.01736111111111111,0.01085069444444444,0.0004340277777777778,0,0,0.0002430555555555556,0.0006944444444444449,0.0004340277777777778,1.736111111111112e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0004861111111111112,0.006076388888888888,0.01604166666666666,0.006319444444444442,0.0002430555555555556,0,0.00138888888888889,0.01736111111111111,0.04583333333333336,0.01805555555555556,0.0006944444444444449,0,0.0008680555555555556,0.01085069444444444,0.02864583333333334,0.01128472222222222,0.0004340277777777777,0,3.472222222222224e-05,0.0004340277777777778,0.001145833333333333,0.0004513888888888889,1.736111111111112e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0002430555555555556,0.006319444444444442,0.01604166666666667,0.006076388888888889,0.0004861111111111114,0,0.0006944444444444448,0.01805555555555556,0.04583333333333336,0.01736111111111111,0.00138888888888889,0,0.0004340277777777778,0.01128472222222222,0.02864583333333333,0.01085069444444445,0.0008680555555555558,0,1.736111111111112e-05,0.0004513888888888889,0.001145833333333334,0.000434027777777778,3.472222222222225e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0002430555555555556,0.006076388888888889,0.009722222222222221,0.003402777777777779,0,0,0.0006944444444444449,0.01736111111111111,0.02777777777777778,0.009722222222222229,0,0,0.0004340277777777777,0.01085069444444445,0.01736111111111112,0.006076388888888892,0,0,1.736111111111112e-05,0.000434027777777778,0.0006944444444444445,0.0002430555555555557,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0004861111111111114,0.003402777777777779,0.005833333333333329,0,0,0,0.00138888888888889,0.009722222222222226,0.01666666666666666,0,0,0,0.0008680555555555558,0.006076388888888892,0.01041666666666666,0,0,0,3.472222222222225e-05,0.0002430555555555557,0.0004166666666666664,0,0,0,0,0,0,0,0,0,0,0,0
0.0008333333333333331,0.0004861111111111113,6.944444444444447e-05,0,0,0,0.01041666666666666,0.006076388888888887,0.0008680555555555556,0,0,0,0.0275,0.01604166666666667,0.002291666666666667,0,0,0,0.01083333333333333,0.006319444444444444,0.0009027777777777778,0,0,0,0.0004166666666666666,0.0002430555555555556,3.472222222222224e-05,0,0,0,0,0,0,0,0,0
0.0004861111111111113,0.00138888888888889,0.0008680555555555556,3.472222222222224e-05,0,0,0.006076388888888887,0.01736111111111111,0.01085069444444444,0.0004340277777777778,0,0,0.01604166666666667,0.04583333333333334,0.02864583333333334,0.001145833333333334,0,0,0.006319444444444444,0.01805555555555556,0.01128472222222222,0.0004513888888888889,0,0,0.0002430555555555556,0.0006944444444444449,0.0004340277777777777,1.736111111111112e-05,0,0,0,0,0,0,0,0
6.944444444444447e-05,0.0008680555555555556,0.002291666666666667,0.0009027777777777777,3.472222222222224e-05,0,0.0008680555555555556,0.01085069444444444,0.02864583333333334,0.01128472222222222,0.0004340277777777776,0,0.002291666666666667,0.02864583333333334,0.075625,0.02979166666666666,0.001145833333333333,0,0.0009027777777777778,0.01128472222222222,0.02979166666666666,0.0117361111111111,0.0004513888888888888,0,3.472222222222224e-05,0.0004340277777777777,0.001145833333333334,0.0004513888888888888,1.736111111111112e-05,0,0,0,0,0,0,0
0,3.472222222222224e-05,0.0009027777777777777,0.002291666666666667,0.000868055555555556,6.94444444444445e-05,0,0.0004340277777777778,0.01128472222222222,0.02864583333333333,0.01085069444444445,0.0008680555555555558,0,0.001145833333333334,0.02979166666666666,0.07562500000000003,0.02864583333333333,0.002291666666666668,0,0.0004513888888888889,0.01173611111111111,0.02979166666666666,0.01128472222222222,0.0009027777777777781,0,1.736111111111112e-05,0.0004513888888888888,0.001145833333333334,0.0004340277777777781,3.472222222222226e-05,0,0,0,0,0,0
0,0,3.472222222222224e-05,0.000868055555555556,0.001388888888888889,0.0004861111111111113,0,0,0.0004340277777777777,0.01085069444444445,0.01736111111111112,0.006076388888888892,0,0,0.001145833333333334,0.02864583333333333,0.04583333333333336,0.01604166666666667,0,0,0.0004513888888888888,0.01128472222222222,0.01805555555555556,0.006319444444444446,0,0,1.736111111111112e-05,0.0004340277777777781,0.0006944444444444445,0.0002430555555555557,0,0,0,0,0,0
0,0,0,6.94444444444445e-05,0.0004861111111111113,0.0008333333333333328,0,0,0,0.0008680555555555558,0.006076388888888892,0.01041666666666666,0,0,0,0.002291666666666668,0.01604166666666667,0.02749999999999998,0,0,0,0.0009027777777777781,0.006319444444444446,0.01083333333333332,0,0,0,3.472222222222226e-05,0.0002430555555555557,0.0004166666666666664,0,0,0,0,0,0
0,0,0,0,0,0,0.0004166666666666666,0.0002430555555555556,3.472222222222224e-05,0,0,0,0.01083333333333332,0.006319444444444443,0.0009027777777777778,0,0,0,0.02749999999999999,0.01604166666666667,0.002291666666666667,0,0,0,0.01041666666666667,0.00607638888888889,0.0008680555555555558,0,0,0,0.0008333333333333336,0.0004861111111111114,6.94444444444445e-05,0,0,0
0,0,0,0,0,0,0.0002430555555555556,0.0006944444444444449,0.0004340277777777778,1.736111111111112e-05,0,0,0.006319444444444444,0.01805555555555556,0.01128472222222222,0.0004513888888888889,0,0,0.01604166666666667,0.04583333333333334,0.02864583333333334,0.001145833333333334,0,0,0.00607638888888889,0.01736111111111111,0.01085069444444444,0.0004340277777777779,0,0,0.0004861111111111114,0.001388888888888891,0.0008680555555555558,3.472222222222226e-05,0,0
